Speaker Analysis Results (sorted by duration)
===========================================

Total speakers found: 2113

Speaker Name                                  | Duration (hours)
spk_sp_en_427                                    |           0.00
spk_sp_ar_24                                     |           0.00
spk_sp_ar_295                                    |           0.00
spk_sp_ar_707                                    |           0.00
spk_sp_ar_1038                                   |           0.00
spk_sp_ar_320                                    |           0.00
spk_sp_ar_351                                    |           0.00
spk_sp_en_405                                    |           0.00
spk_sp_ar_342                                    |           0.00
spk_sp_ar_528                                    |           0.00
spk_sp_ar_181                                    |           0.00
spk_sp_ar_464                                    |           0.00
spk_sp_ar_1180                                   |           0.00
spk_sp_ar_873                                    |           0.00
spk_sp_ar_291                                    |           0.00
spk_sp_en_36                                     |           0.00
spk_sp_en_429                                    |           0.00
spk_sp_ar_679                                    |           0.00
spk_sp_en_93                                     |           0.00
spk_sp_ar_1252                                   |           0.00
spk_sp_ar_332                                    |           0.00
spk_sp_ar_542                                    |           0.00
spk_sp_en_163                                    |           0.00
spk_sp_ar_1034                                   |           0.00
spk_sp_en_112                                    |           0.00
spk_sp_ar_818                                    |           0.00
spk_sp_ar_218                                    |           0.00
spk_sp_ar_86                                     |           0.00
spk_sp_ar_569                                    |           0.00
spk_sp_en_106                                    |           0.00
spk_sp_ar_1072                                   |           0.00
spk_sp_ar_1765                                   |           0.00
spk_sp_ar_1506                                   |           0.00
spk_sp_ar_68                                     |           0.00
spk_sp_en_332                                    |           0.00
spk_sp_ar_28                                     |           0.00
spk_sp_ar_691                                    |           0.00
spk_sp_en_498                                    |           0.00
spk_sp_en_225                                    |           0.00
spk_sp_ar_237                                    |           0.00
spk_sp_ar_593                                    |           0.00
spk_sp_ar_1272                                   |           0.00
spk_sp_ar_783                                    |           0.00
spk_sp_ar_753                                    |           0.00
spk_sp_ar_1322                                   |           0.00
spk_sp_ar_788                                    |           0.00
spk_sp_ar_1382                                   |           0.00
spk_sp_ar_975                                    |           0.00
spk_sp_ar_1001                                   |           0.00
spk_sp_en_345                                    |           0.00
spk_sp_ar_544                                    |           0.00
spk_sp_ar_986                                    |           0.00
spk_sp_en_107                                    |           0.00
spk_sp_ar_311                                    |           0.00
spk_sp_en_174                                    |           0.00
spk_sp_ar_1228                                   |           0.00
spk_sp_ar_1603                                   |           0.00
spk_sp_ar_33                                     |           0.00
spk_sp_ar_103                                    |           0.00
spk_sp_ar_424                                    |           0.00
spk_sp_ar_1608                                   |           0.00
spk_sp_ar_1257                                   |           0.00
spk_sp_ar_1241                                   |           0.00
spk_sp_ar_515                                    |           0.00
spk_sp_ar_773                                    |           0.00
spk_sp_en_55                                     |           0.00
spk_sp_ar_1014                                   |           0.00
spk_sp_ar_394                                    |           0.00
spk_sp_ar_414                                    |           0.00
spk_sp_en_198                                    |           0.00
spk_sp_en_138                                    |           0.00
spk_sp_ar_147                                    |           0.00
spk_sp_en_391                                    |           0.00
spk_sp_ar_382                                    |           0.00
spk_sp_ar_1559                                   |           0.00
spk_sp_ar_111                                    |           0.00
spk_sp_ar_554                                    |           0.00
spk_sp_ar_1285                                   |           0.00
spk_sp_ar_338                                    |           0.00
spk_sp_ar_977                                    |           0.00
spk_sp_ar_1058                                   |           0.00
spk_sp_ar_310                                    |           0.00
spk_sp_ar_1511                                   |           0.00
spk_sp_ar_925                                    |           0.00
spk_sp_ar_1209                                   |           0.00
spk_sp_ar_859                                    |           0.00
spk_sp_ar_1470                                   |           0.00
spk_sp_ar_10                                     |           0.00
spk_sp_ar_943                                    |           0.00
spk_sp_ar_1521                                   |           0.00
spk_sp_ar_621                                    |           0.00
spk_sp_ar_592                                    |           0.00
spk_sp_ar_1037                                   |           0.00
spk_sp_ar_1240                                   |           0.00
spk_sp_ar_223                                    |           0.00
spk_sp_ar_667                                    |           0.00
spk_sp_ar_1121                                   |           0.00
spk_sp_ar_1233                                   |           0.00
spk_sp_ar_572                                    |           0.00
spk_sp_en_425                                    |           0.00
spk_sp_ar_1579                                   |           0.00
spk_sp_ar_665                                    |           0.00
spk_sp_ar_694                                    |           0.00
spk_sp_ar_46                                     |           0.00
spk_sp_en_268                                    |           0.00
spk_sp_ar_201                                    |           0.00
spk_sp_ar_797                                    |           0.00
spk_sp_en_152                                    |           0.00
spk_sp_ar_71                                     |           0.00
spk_sp_ar_186                                    |           0.00
spk_sp_ar_1311                                   |           0.00
spk_sp_ar_184                                    |           0.00
spk_sp_ar_552                                    |           0.00
spk_sp_en_324                                    |           0.00
spk_sp_ar_410                                    |           0.00
spk_sp_ar_826                                    |           0.00
spk_sp_ar_1184                                   |           0.00
spk_sp_ar_127                                    |           0.00
spk_sp_ar_531                                    |           0.00
spk_sp_ar_1523                                   |           0.00
spk_sp_ar_534                                    |           0.00
spk_sp_ar_771                                    |           0.00
spk_sp_ar_962                                    |           0.00
spk_sp_en_337                                    |           0.00
spk_sp_ar_545                                    |           0.00
spk_sp_ar_1139                                   |           0.00
spk_sp_ar_759                                    |           0.00
spk_sp_ar_1555                                   |           0.00
spk_sp_ar_229                                    |           0.00
spk_sp_ar_1344                                   |           0.00
spk_sp_ar_35                                     |           0.00
spk_sp_ar_895                                    |           0.00
spk_sp_ar_265                                    |           0.00
spk_sp_ar_1483                                   |           0.00
spk_sp_ar_1334                                   |           0.00
spk_sp_ar_573                                    |           0.00
spk_sp_ar_1557                                   |           0.00
spk_sp_ar_494                                    |           0.00
spk_sp_en_71                                     |           0.00
spk_sp_ar_478                                    |           0.00
spk_sp_ar_1319                                   |           0.00
spk_sp_en_290                                    |           0.00
spk_sp_ar_124                                    |           0.00
spk_sp_ar_842                                    |           0.00
spk_sp_ar_524                                    |           0.00
spk_sp_en_108                                    |           0.00
spk_sp_ar_1502                                   |           0.00
spk_sp_ar_1033                                   |           0.00
spk_sp_ar_165                                    |           0.00
spk_sp_en_437                                    |           0.00
spk_sp_en_35                                     |           0.00
spk_sp_ar_1207                                   |           0.00
spk_sp_ar_58                                     |           0.00
spk_sp_ar_428                                    |           0.00
spk_sp_ar_1225                                   |           0.00
spk_sp_ar_1535                                   |           0.00
spk_sp_ar_601                                    |           0.00
spk_sp_ar_636                                    |           0.00
spk_sp_ar_1712                                   |           0.00
spk_sp_ar_835                                    |           0.00
spk_sp_ar_361                                    |           0.00
spk_sp_ar_608                                    |           0.00
spk_sp_ar_726                                    |           0.00
spk_sp_ar_406                                    |           0.00
spk_sp_ar_805                                    |           0.00
spk_sp_ar_1337                                   |           0.00
spk_sp_ar_1571                                   |           0.00
spk_sp_en_126                                    |           0.00
spk_sp_ar_76                                     |           0.00
spk_sp_ar_971                                    |           0.00
spk_sp_en_442                                    |           0.00
spk_sp_ar_1331                                   |           0.00
spk_sp_ar_1478                                   |           0.00
spk_sp_ar_777                                    |           0.00
spk_sp_ar_1469                                   |           0.00
spk_sp_ar_2                                      |           0.00
spk_sp_ar_761                                    |           0.00
spk_sp_ar_1578                                   |           0.00
spk_sp_ar_51                                     |           0.00
spk_sp_ar_41                                     |           0.00
spk_sp_en_156                                    |           0.00
spk_sp_ar_585                                    |           0.00
spk_sp_ar_1392                                   |           0.00
spk_sp_ar_443                                    |           0.00
spk_sp_ar_1708                                   |           0.00
spk_sp_ar_588                                    |           0.00
spk_sp_ar_838                                    |           0.00
spk_sp_ar_1041                                   |           0.00
spk_sp_ar_431                                    |           0.00
spk_sp_ar_1171                                   |           0.00
spk_sp_ar_657                                    |           0.00
spk_sp_ar_1576                                   |           0.00
spk_sp_en_419                                    |           0.00
spk_sp_ar_1640                                   |           0.00
spk_sp_ar_78                                     |           0.00
spk_sp_ar_728                                    |           0.00
spk_sp_ar_366                                    |           0.00
spk_sp_ar_1116                                   |           0.00
spk_sp_ar_510                                    |           0.00
spk_sp_ar_1054                                   |           0.00
spk_sp_ar_539                                    |           0.00
spk_sp_en_162                                    |           0.00
spk_sp_ar_1403                                   |           0.00
spk_sp_ar_1438                                   |           0.00
spk_sp_ar_1481                                   |           0.00
spk_sp_ar_1415                                   |           0.00
spk_sp_ar_663                                    |           0.00
spk_sp_ar_1435                                   |           0.00
spk_sp_en_386                                    |           0.00
spk_sp_ar_598                                    |           0.00
spk_sp_ar_1017                                   |           0.00
spk_sp_ar_1759                                   |           0.00
spk_sp_en_127                                    |           0.00
spk_sp_ar_433                                    |           0.00
spk_sp_ar_1068                                   |           0.00
spk_sp_ar_113                                    |           0.00
spk_sp_ar_423                                    |           0.00
spk_sp_ar_737                                    |           0.00
spk_sp_en_56                                     |           0.00
spk_sp_en_328                                    |           0.00
spk_sp_en_309                                    |           0.00
spk_sp_ar_217                                    |           0.00
spk_sp_ar_827                                    |           0.00
spk_sp_ar_213                                    |           0.00
spk_sp_ar_648                                    |           0.00
spk_sp_ar_462                                    |           0.00
spk_sp_ar_149                                    |           0.00
spk_sp_ar_738                                    |           0.00
spk_sp_ar_964                                    |           0.00
spk_sp_ar_1203                                   |           0.00
spk_sp_ar_953                                    |           0.00
spk_sp_ar_141                                    |           0.00
spk_sp_ar_413                                    |           0.00
spk_sp_ar_1050                                   |           0.00
spk_sp_ar_67                                     |           0.00
spk_sp_ar_1297                                   |           0.00
spk_sp_ar_1617                                   |           0.00
spk_sp_ar_1635                                   |           0.00
spk_sp_ar_1647                                   |           0.00
spk_sp_ar_1699                                   |           0.00
spk_sp_ar_316                                    |           0.00
spk_sp_ar_624                                    |           0.00
spk_sp_ar_979                                    |           0.00
spk_sp_ar_786                                    |           0.00
spk_sp_en_150                                    |           0.00
spk_sp_ar_1292                                   |           0.00
spk_sp_ar_1309                                   |           0.00
spk_sp_ar_1365                                   |           0.00
spk_sp_en_400                                    |           0.00
spk_sp_ar_408                                    |           0.00
spk_sp_ar_191                                    |           0.00
spk_sp_ar_173                                    |           0.00
spk_sp_ar_520                                    |           0.00
spk_sp_ar_1593                                   |           0.00
spk_sp_ar_653                                    |           0.00
spk_sp_ar_63                                     |           0.00
spk_sp_ar_307                                    |           0.00
spk_sp_en_308                                    |           0.00
spk_sp_en_392                                    |           0.00
spk_sp_ar_340                                    |           0.00
spk_sp_ar_674                                    |           0.00
spk_sp_ar_177                                    |           0.00
spk_sp_ar_813                                    |           0.00
spk_sp_ar_1213                                   |           0.00
spk_sp_ar_745                                    |           0.00
spk_sp_ar_1138                                   |           0.00
spk_sp_ar_1163                                   |           0.00
spk_sp_ar_1493                                   |           0.00
spk_sp_en_355                                    |           0.00
spk_sp_ar_522                                    |           0.00
spk_sp_ar_1076                                   |           0.00
spk_sp_ar_1201                                   |           0.00
spk_sp_ar_713                                    |           0.00
spk_sp_ar_1515                                   |           0.00
spk_sp_ar_306                                    |           0.00
spk_sp_ar_892                                    |           0.00
spk_sp_ar_1741                                   |           0.00
spk_sp_ar_968                                    |           0.00
spk_sp_ar_1560                                   |           0.00
spk_sp_ar_530                                    |           0.00
spk_sp_ar_1428                                   |           0.00
spk_sp_ar_1314                                   |           0.00
spk_sp_en_172                                    |           0.00
spk_sp_ar_898                                    |           0.00
spk_sp_ar_1013                                   |           0.00
spk_sp_ar_211                                    |           0.00
spk_sp_ar_275                                    |           0.00
spk_sp_ar_855                                    |           0.00
spk_sp_ar_1006                                   |           0.00
spk_sp_ar_1269                                   |           0.00
spk_sp_en_78                                     |           0.00
spk_sp_ar_1168                                   |           0.00
spk_sp_ar_819                                    |           0.00
spk_sp_ar_482                                    |           0.00
spk_sp_ar_221                                    |           0.00
spk_sp_ar_910                                    |           0.00
spk_sp_ar_1104                                   |           0.00
spk_sp_ar_1501                                   |           0.00
spk_sp_ar_1060                                   |           0.00
spk_sp_en_34                                     |           0.00
spk_sp_ar_792                                    |           0.00
spk_sp_en_234                                    |           0.00
spk_sp_en_15                                     |           0.00
spk_sp_ar_334                                    |           0.00
spk_sp_ar_1360                                   |           0.00
spk_sp_ar_270                                    |           0.00
spk_sp_ar_590                                    |           0.00
spk_sp_ar_989                                    |           0.00
spk_sp_ar_1043                                   |           0.00
spk_sp_ar_326                                    |           0.00
spk_sp_ar_857                                    |           0.00
spk_sp_ar_1354                                   |           0.00
spk_sp_ar_988                                    |           0.00
spk_sp_ar_902                                    |           0.00
spk_sp_ar_1185                                   |           0.00
spk_sp_ar_1710                                   |           0.00
spk_sp_en_448                                    |           0.00
spk_sp_ar_415                                    |           0.00
spk_sp_ar_1554                                   |           0.00
spk_sp_ar_1612                                   |           0.00
spk_sp_ar_1538                                   |           0.00
spk_sp_en_53                                     |           0.00
spk_sp_en_247                                    |           0.00
spk_sp_ar_602                                    |           0.00
spk_sp_ar_1159                                   |           0.00
spk_sp_ar_1258                                   |           0.00
spk_sp_ar_960                                    |           0.00
spk_sp_ar_1079                                   |           0.00
spk_sp_ar_607                                    |           0.00
spk_sp_ar_1029                                   |           0.00
spk_sp_ar_1109                                   |           0.00
spk_sp_ar_1393                                   |           0.00
spk_sp_ar_94                                     |           0.00
spk_sp_ar_273                                    |           0.00
spk_sp_ar_540                                    |           0.00
spk_sp_en_487                                    |           0.00
spk_sp_ar_1721                                   |           0.00
spk_sp_ar_192                                    |           0.00
spk_sp_ar_459                                    |           0.00
spk_sp_en_204                                    |           0.00
spk_sp_ar_1075                                   |           0.00
spk_sp_ar_1137                                   |           0.00
spk_sp_ar_1654                                   |           0.00
spk_sp_ar_249                                    |           0.00
spk_sp_ar_4                                      |           0.00
spk_sp_en_94                                     |           0.00
spk_sp_ar_828                                    |           0.00
spk_sp_en_366                                    |           0.00
spk_sp_ar_1306                                   |           0.00
spk_sp_en_433                                    |           0.00
spk_sp_ar_643                                    |           0.00
spk_sp_ar_1468                                   |           0.00
spk_sp_ar_1639                                   |           0.00
spk_sp_ar_1645                                   |           0.00
spk_sp_ar_25                                     |           0.00
spk_sp_ar_615                                    |           0.00
spk_sp_ar_791                                    |           0.00
spk_sp_ar_1261                                   |           0.00
spk_sp_ar_1440                                   |           0.00
spk_sp_en_443                                    |           0.00
spk_sp_ar_518                                    |           0.00
spk_sp_ar_449                                    |           0.00
spk_sp_ar_1150                                   |           0.00
spk_sp_ar_345                                    |           0.00
spk_sp_en_18                                     |           0.00
spk_sp_ar_702                                    |           0.00
spk_sp_ar_807                                    |           0.00
spk_sp_ar_928                                    |           0.00
spk_sp_en_470                                    |           0.00
spk_sp_ar_1343                                   |           0.00
spk_sp_ar_1376                                   |           0.00
spk_sp_ar_1550                                   |           0.00
spk_sp_ar_305                                    |           0.00
spk_sp_ar_448                                    |           0.00
spk_sp_ar_555                                    |           0.00
spk_sp_ar_688                                    |           0.00
spk_sp_ar_1125                                   |           0.00
spk_sp_en_423                                    |           0.00
spk_sp_ar_1595                                   |           0.00
spk_sp_ar_98                                     |           0.00
spk_sp_en_302                                    |           0.00
spk_sp_en_72                                     |           0.00
spk_sp_ar_734                                    |           0.00
spk_sp_en_101                                    |           0.00
spk_sp_ar_814                                    |           0.00
spk_sp_en_100                                    |           0.00
spk_sp_ar_843                                    |           0.00
spk_sp_ar_1227                                   |           0.00
spk_sp_ar_114                                    |           0.00
spk_sp_en_285                                    |           0.00
spk_sp_ar_1045                                   |           0.00
spk_sp_ar_1500                                   |           0.00
spk_sp_ar_1421                                   |           0.00
spk_sp_ar_196                                    |           0.00
spk_sp_ar_391                                    |           0.00
spk_sp_ar_490                                    |           0.00
spk_sp_ar_584                                    |           0.00
spk_sp_ar_1266                                   |           0.00
spk_sp_ar_1384                                   |           0.00
spk_sp_ar_1586                                   |           0.00
spk_sp_ar_1003                                   |           0.00
spk_sp_ar_991                                    |           0.00
spk_sp_ar_193                                    |           0.00
spk_sp_en_85                                     |           0.00
spk_sp_ar_1482                                   |           0.00
spk_sp_ar_1622                                   |           0.00
spk_sp_ar_314                                    |           0.00
spk_sp_ar_1004                                   |           0.00
spk_sp_ar_1534                                   |           0.00
spk_sp_en_91                                     |           0.00
spk_sp_ar_411                                    |           0.00
spk_sp_ar_535                                    |           0.00
spk_sp_en_364                                    |           0.00
spk_sp_ar_755                                    |           0.00
spk_sp_ar_789                                    |           0.00
spk_sp_ar_1156                                   |           0.00
spk_sp_ar_891                                    |           0.00
spk_sp_ar_987                                    |           0.00
spk_sp_en_79                                     |           0.00
spk_sp_ar_1267                                   |           0.00
spk_sp_ar_1492                                   |           0.00
spk_sp_ar_1553                                   |           0.00
spk_sp_ar_1253                                   |           0.00
spk_sp_ar_1531                                   |           0.00
spk_sp_en_128                                    |           0.00
spk_sp_en_417                                    |           0.00
spk_sp_ar_978                                    |           0.00
spk_sp_ar_993                                    |           0.00
spk_sp_ar_1114                                   |           0.00
spk_sp_ar_1373                                   |           0.00
spk_sp_ar_1471                                   |           0.00
spk_sp_en_296                                    |           0.00
spk_sp_ar_708                                    |           0.00
spk_sp_ar_1020                                   |           0.00
spk_sp_en_455                                    |           0.00
spk_sp_ar_1132                                   |           0.00
spk_sp_ar_1177                                   |           0.00
spk_sp_en_449                                    |           0.00
spk_sp_ar_85                                     |           0.00
spk_sp_ar_860                                    |           0.00
spk_sp_ar_1474                                   |           0.00
spk_sp_ar_1541                                   |           0.00
spk_sp_ar_303                                    |           0.00
spk_sp_ar_671                                    |           0.00
spk_sp_ar_1374                                   |           0.00
spk_sp_ar_1405                                   |           0.00
spk_sp_ar_1496                                   |           0.00
spk_sp_ar_1574                                   |           0.00
spk_sp_ar_1594                                   |           0.00
spk_sp_ar_1537                                   |           0.00
spk_sp_ar_740                                    |           0.00
spk_sp_ar_874                                    |           0.00
spk_sp_ar_887                                    |           0.00
spk_sp_ar_1333                                   |           0.00
spk_sp_ar_1528                                   |           0.00
spk_sp_en_397                                    |           0.00
spk_sp_ar_931                                    |           0.00
spk_sp_ar_677                                    |           0.00
spk_sp_ar_897                                    |           0.00
spk_sp_en_219                                    |           0.00
spk_sp_ar_1107                                   |           0.00
spk_sp_ar_1298                                   |           0.00
spk_sp_ar_1591                                   |           0.00
spk_sp_ar_1597                                   |           0.00
spk_sp_ar_109                                    |           0.00
spk_sp_ar_1097                                   |           0.00
spk_sp_ar_161                                    |           0.00
spk_sp_ar_272                                    |           0.00
spk_sp_ar_389                                    |           0.00
spk_sp_ar_1101                                   |           0.00
spk_sp_ar_1465                                   |           0.00
spk_sp_en_358                                    |           0.00
spk_sp_en_195                                    |           0.00
spk_sp_ar_563                                    |           0.00
spk_sp_ar_1302                                   |           0.00
spk_sp_en_463                                    |           0.00
spk_sp_en_145                                    |           0.00
spk_sp_ar_711                                    |           0.00
spk_sp_ar_1234                                   |           0.00
spk_sp_ar_1357                                   |           0.00
spk_sp_ar_1447                                   |           0.00
spk_sp_ar_1609                                   |           0.00
spk_sp_ar_571                                    |           0.00
spk_sp_ar_1315                                   |           0.00
spk_sp_ar_501                                    |           0.00
spk_sp_ar_768                                    |           0.00
spk_sp_ar_493                                    |           0.00
spk_sp_ar_651                                    |           0.00
spk_sp_en_9                                      |           0.00
spk_sp_ar_1494                                   |           0.00
spk_sp_en_390                                    |           0.00
spk_sp_ar_1700                                   |           0.00
spk_sp_ar_200                                    |           0.00
spk_sp_en_313                                    |           0.00
spk_sp_ar_365                                    |           0.00
spk_sp_ar_426                                    |           0.00
spk_sp_ar_561                                    |           0.00
spk_sp_ar_878                                    |           0.00
spk_sp_ar_1039                                   |           0.00
spk_sp_ar_1217                                   |           0.00
spk_sp_ar_1230                                   |           0.00
spk_sp_ar_1249                                   |           0.00
spk_sp_ar_1602                                   |           0.00
spk_sp_ar_1618                                   |           0.00
spk_sp_ar_328                                    |           0.00
spk_sp_ar_1174                                   |           0.00
spk_sp_ar_1300                                   |           0.00
spk_sp_ar_100                                    |           0.00
spk_sp_en_190                                    |           0.00
spk_sp_ar_547                                    |           0.00
spk_sp_ar_879                                    |           0.00
spk_sp_ar_915                                    |           0.00
spk_sp_ar_1023                                   |           0.00
spk_sp_ar_1169                                   |           0.00
spk_sp_ar_1270                                   |           0.00
spk_sp_ar_1561                                   |           0.00
spk_sp_ar_377                                    |           0.00
spk_sp_ar_399                                    |           0.00
spk_sp_ar_639                                    |           0.00
spk_sp_ar_834                                    |           0.00
spk_sp_ar_919                                    |           0.00
spk_sp_ar_1096                                   |           0.00
spk_sp_ar_1204                                   |           0.00
spk_sp_ar_1316                                   |           0.00
spk_sp_ar_1448                                   |           0.00
spk_sp_ar_1517                                   |           0.00
spk_sp_ar_198                                    |           0.00
spk_sp_ar_525                                    |           0.00
spk_sp_ar_527                                    |           0.00
spk_sp_ar_1235                                   |           0.00
spk_sp_en_130                                    |           0.00
spk_sp_ar_315                                    |           0.00
spk_sp_ar_403                                    |           0.00
spk_sp_ar_695                                    |           0.00
spk_sp_ar_973                                    |           0.00
spk_sp_ar_271                                    |           0.00
spk_sp_ar_1347                                   |           0.00
spk_sp_ar_322                                    |           0.00
spk_sp_ar_521                                    |           0.00
spk_sp_ar_800                                    |           0.00
spk_sp_ar_812                                    |           0.00
spk_sp_ar_935                                    |           0.00
spk_sp_ar_961                                    |           0.00
spk_sp_ar_1012                                   |           0.00
spk_sp_ar_1019                                   |           0.00
spk_sp_ar_1123                                   |           0.00
spk_sp_ar_1154                                   |           0.00
spk_sp_ar_1218                                   |           0.00
spk_sp_ar_1366                                   |           0.00
spk_sp_ar_1383                                   |           0.00
spk_sp_ar_1527                                   |           0.00
spk_sp_ar_1782                                   |           0.00
spk_sp_en_376                                    |           0.00
spk_sp_ar_247                                    |           0.00
spk_sp_en_178                                    |           0.00
spk_sp_ar_631                                    |           0.00
spk_sp_ar_841                                    |           0.00
spk_sp_ar_965                                    |           0.00
spk_sp_ar_1026                                   |           0.00
spk_sp_ar_1239                                   |           0.00
spk_sp_ar_1247                                   |           0.00
spk_sp_ar_1254                                   |           0.00
spk_sp_ar_1443                                   |           0.00
spk_sp_ar_1588                                   |           0.00
spk_sp_ar_48                                     |           0.00
spk_sp_en_374                                    |           0.00
spk_sp_ar_741                                    |           0.00
spk_sp_ar_880                                    |           0.00
spk_sp_ar_1396                                   |           0.00
spk_sp_ar_1697                                   |           0.00
spk_sp_ar_57                                     |           0.00
spk_sp_ar_204                                    |           0.00
spk_sp_ar_622                                    |           0.00
spk_sp_ar_1052                                   |           0.00
spk_sp_ar_1188                                   |           0.00
spk_sp_en_226                                    |           0.00
spk_sp_ar_1219                                   |           0.00
spk_sp_en_351                                    |           0.00
spk_sp_en_402                                    |           0.00
spk_sp_ar_1394                                   |           0.00
spk_sp_ar_1445                                   |           0.00
spk_sp_ar_1582                                   |           0.00
spk_sp_ar_1668                                   |           0.00
spk_sp_ar_1679                                   |           0.00
spk_sp_ar_483                                    |           0.00
spk_sp_ar_623                                    |           0.00
spk_sp_ar_916                                    |           0.00
spk_sp_ar_985                                    |           0.00
spk_sp_ar_994                                    |           0.00
spk_sp_ar_1336                                   |           0.00
spk_sp_ar_17                                     |           0.00
spk_sp_ar_848                                    |           0.00
spk_sp_ar_1332                                   |           0.00
spk_sp_ar_1450                                   |           0.00
spk_sp_ar_1562                                   |           0.00
spk_sp_ar_1570                                   |           0.00
spk_sp_ar_1672                                   |           0.00
spk_sp_ar_1350                                   |           0.00
spk_sp_ar_91                                     |           0.00
spk_sp_ar_129                                    |           0.00
spk_sp_ar_132                                    |           0.00
spk_sp_ar_352                                    |           0.00
spk_sp_ar_379                                    |           0.00
spk_sp_ar_594                                    |           0.00
spk_sp_ar_600                                    |           0.00
spk_sp_ar_1129                                   |           0.00
spk_sp_ar_1179                                   |           0.00
spk_sp_ar_1208                                   |           0.00
spk_sp_en_469                                    |           0.00
spk_sp_ar_1250                                   |           0.00
spk_sp_ar_1307                                   |           0.00
spk_sp_ar_1460                                   |           0.00
spk_sp_ar_1514                                   |           0.00
spk_sp_ar_1518                                   |           0.00
spk_sp_ar_1713                                   |           0.00
spk_sp_ar_1717                                   |           0.00
spk_sp_ar_1723                                   |           0.00
spk_sp_ar_1773                                   |           0.00
spk_sp_ar_412                                    |           0.00
spk_sp_ar_1140                                   |           0.00
spk_sp_ar_1308                                   |           0.00
spk_sp_ar_1473                                   |           0.00
spk_sp_ar_1519                                   |           0.00
spk_sp_ar_1658                                   |           0.00
spk_sp_ar_1743                                   |           0.00
spk_sp_ar_1760                                   |           0.00
spk_sp_ar_675                                    |           0.00
spk_sp_en_255                                    |           0.00
spk_sp_ar_719                                    |           0.00
spk_sp_ar_1078                                   |           0.00
spk_sp_ar_115                                    |           0.00
spk_sp_en_256                                    |           0.00
spk_sp_ar_868                                    |           0.00
spk_sp_ar_876                                    |           0.00
spk_sp_ar_1178                                   |           0.00
spk_sp_ar_1380                                   |           0.00
spk_sp_ar_1504                                   |           0.00
spk_sp_ar_92                                     |           0.00
spk_sp_ar_532                                    |           0.00
spk_sp_ar_538                                    |           0.00
spk_sp_ar_625                                    |           0.00
spk_sp_ar_627                                    |           0.00
spk_sp_ar_685                                    |           0.00
spk_sp_ar_704                                    |           0.00
spk_sp_ar_940                                    |           0.00
spk_sp_ar_1018                                   |           0.00
spk_sp_ar_1062                                   |           0.00
spk_sp_en_378                                    |           0.00
spk_sp_ar_1223                                   |           0.00
spk_sp_ar_1341                                   |           0.00
spk_sp_ar_1425                                   |           0.00
spk_sp_ar_1432                                   |           0.00
spk_sp_ar_1472                                   |           0.00
spk_sp_ar_1611                                   |           0.00
spk_sp_ar_1719                                   |           0.00
spk_sp_ar_359                                    |           0.00
spk_sp_ar_1117                                   |           0.00
spk_sp_ar_20                                     |           0.00
spk_sp_en_248                                    |           0.00
spk_sp_ar_907                                    |           0.00
spk_sp_ar_1136                                   |           0.00
spk_sp_en_486                                    |           0.00
spk_sp_ar_1467                                   |           0.00
spk_sp_ar_1544                                   |           0.00
spk_sp_ar_1581                                   |           0.00
spk_sp_ar_1746                                   |           0.00
spk_sp_ar_50                                     |           0.00
spk_sp_ar_396                                    |           0.00
spk_sp_ar_404                                    |           0.00
spk_sp_ar_865                                    |           0.00
spk_sp_ar_61                                     |           0.00
spk_sp_ar_477                                    |           0.00
spk_sp_ar_550                                    |           0.00
spk_sp_ar_1081                                   |           0.00
spk_sp_ar_1411                                   |           0.00
spk_sp_ar_143                                    |           0.00
spk_sp_ar_381                                    |           0.00
spk_sp_ar_504                                    |           0.00
spk_sp_ar_556                                    |           0.00
spk_sp_ar_672                                    |           0.00
spk_sp_ar_770                                    |           0.00
spk_sp_ar_808                                    |           0.00
spk_sp_ar_823                                    |           0.00
spk_sp_ar_881                                    |           0.00
spk_sp_ar_882                                    |           0.00
spk_sp_ar_917                                    |           0.00
spk_sp_ar_1016                                   |           0.00
spk_sp_ar_1053                                   |           0.00
spk_sp_ar_1115                                   |           0.00
spk_sp_ar_1128                                   |           0.00
spk_sp_ar_1172                                   |           0.00
spk_sp_ar_1206                                   |           0.00
spk_sp_ar_1263                                   |           0.00
spk_sp_ar_1345                                   |           0.00
spk_sp_ar_1434                                   |           0.00
spk_sp_ar_1526                                   |           0.00
spk_sp_ar_1605                                   |           0.00
spk_sp_ar_1613                                   |           0.00
spk_sp_ar_1627                                   |           0.00
spk_sp_ar_1629                                   |           0.00
spk_sp_ar_1666                                   |           0.00
spk_sp_ar_1726                                   |           0.00
spk_sp_ar_312                                    |           0.00
spk_sp_ar_370                                    |           0.00
spk_sp_ar_480                                    |           0.00
spk_sp_ar_1348                                   |           0.00
spk_sp_ar_1369                                   |           0.00
spk_sp_ar_1775                                   |           0.00
spk_sp_ar_872                                    |           0.00
spk_sp_ar_1158                                   |           0.00
spk_sp_ar_1417                                   |           0.00
spk_sp_ar_1427                                   |           0.00
spk_sp_ar_1488                                   |           0.00
spk_sp_ar_1580                                   |           0.00
spk_sp_ar_251                                    |           0.00
spk_sp_ar_438                                    |           0.00
spk_sp_ar_492                                    |           0.00
spk_sp_ar_562                                    |           0.00
spk_sp_en_499                                    |           0.00
spk_sp_ar_587                                    |           0.00
spk_sp_ar_629                                    |           0.00
spk_sp_ar_640                                    |           0.00
spk_sp_ar_750                                    |           0.00
